RA15669F1	1 MNXM12@MNXC4 + 1 MNXM5283@MNXC4 <==> 1 MNXM1@MNXC4 + 1 MNXM14@MNXC4 + 1 MNXM86@MNXC4	R_r0221			model:Unassigned	
RA1670B3A	1 MNXM284@MNXC15 + 1 MNXM80@MNXC3 <==> 1 MNXM284@MNXC3 + 1 MNXM80@MNXC15	R_UDPXYLtg	MNXR105075		model:Transport, endoplasmic reticular;model:Transport, golgi apparatus	bigg:R_UDPXYLter;bigg:R_UDPXYLtg;bigg:UDPXYLter;bigg:UDPXYLtg;deprecated:MNXR5237
RA1738F50	1 MNXM1197@MNXC2 + 1 MNXM96530@MNXC3 <==> 1 MNXM1197@MNXC3 + 1 MNXM96530@MNXC2	R_PROSTGI2t			model:Transport, extracellular	
RA17E9A72	1 MNXM11@MNXC13 + 1 MNXM14@MNXC13 + 1 MNXM931@MNXC13 <-- 1 MNXM12@MNXC13 + 1 MNXM1774@MNXC13 + 1 MNXM3@MNXC13	R_FAOXC16BRx	MNXR108311	6.2.1.24	model:Fatty acid oxidation;model:Unassigned	rhea:21380;rhea:21381;rhea:21382;rhea:21383;deprecated:MNXR2026;kegg:R03631;metacyc:PHYTANATE--COA-LIGASE-RXN;reactome:R-BTA-389622;reactome:R-CFA-389622;reactome:R-DRE-389622;reactome:R-HSA-389622;reactome:R-MMU-389622;reactome:R-RNO-389622;reactome:R-SCE-389622;reactome:R-SSC-389622;reactome:R-XTR-389622;seed:rxn02594
RA18045E2	1 MNXM12@MNXC13 + 1 MNXM2@MNXC13 + 1 MNXM342@MNXC13 + 1 MNXM4@MNXC13 + 1 MNXM8@MNXC13 --> 1 MNXM1@MNXC13 + 1 MNXM10@MNXC13 + 1 MNXM21@MNXC13 + 1 MNXM22@MNXC13 + 1 MNXM553@MNXC13	R_FAOXC8C6x			model:Unassigned	
RA1846DCF	1 MNXM199@MNXC2 + 1 MNXM27@MNXC2 + 1 MNXM53@MNXC3 --> 1 MNXM199@MNXC3 + 1 MNXM27@MNXC3 + 1 MNXM53@MNXC2	R_r1855	MNXR105772		model:Transport, extracellular	bigg:R_r1855;bigg:r1855
RA194C28C	1 MNXM16@MNXC4 + 1 MNXM9805@MNXC4 --> 1 MNXM1@MNXC4 + 1 MNXM19@MNXC4 + 1 MNXM9803@MNXC4	R_COQ5m			model:Ubiquinone synthesis	
RA194E468	2 MNXM1@MNXC3 + 1 MNXM497@MNXC3 + 1 MNXM6@MNXC3 <==> 1 MNXM2@MNXC3 + 1 MNXM473@MNXC3 + 1 MNXM5@MNXC3	R_r0547	MNXR95742	1.2.1.19;1.2.1.5	kegg:Metabolic pathways;kegg:Microbial metabolism in diverse environments;kegg:Phenylalanine metabolism;model:Phenylalanine metabolism;model:Unassigned	bigg:ALDD19x_P;bigg:R_ALDD19x_P;bigg:R_r0548;bigg:r0548;deprecated:MNXR653;kegg:R02537;sabiork:2457
RA1A091DF	1 MNXM1@MNXC3 + 1 MNXM234@MNXC3 + 1 MNXM7@MNXC3 <-- 1 MNXM3@MNXC3 + 1 MNXM492@MNXC3	R_DURIK1	MNXR97817	2.7.1.145;2.7.1.21	kegg:Pyrimidine metabolism;metacyc:pyrimidine deoxyribonucleosides salvage;model:Nucleotide interconversion;seed:pyrimidine_conversions;seed:pyrimidine_conversions/CMP_to_Uracil;seed:pyrimidine_conversions/CTP_to_CMP;seed:pyrimidine_conversions/UMP_to_UTP;seed:pyrimidine_conversions/UMP_to_Uracil;seed:pyrimidine_conversions/UTP_to_CTP;seed:pyrimidine_conversions/dCMP_to_dTMP;seed:pyrimidine_conversions/dCTP_to_dCMP;seed:pyrimidine_conversions/dTMP_to_Thymine;seed:pyrimidine_conversions/dTMP_to_dTTP	rhea:28206;rhea:28207;rhea:28208;rhea:28209;bigg:DURIK1;bigg:DURIK1m;bigg:R_DURIK1;bigg:R_DURIK1m;deprecated:MNXR1812;kegg:R02099;metacyc:DURIDKI-RXN;sabiork:500;seed:rxn01518
RA1AD4D99	1 MNXM3898@MNXC2 <==> 1 MNXM3898@MNXC3	R_AFLATOXINte			model:Transport, extracellular	
RA1BF3EE5	1 MNXM344@MNXC3 + 1 MNXM7@MNXC3 <-- 1 MNXM3@MNXC3 + 1 MNXM436@MNXC3	R_NDPK5	MNXR96118	2.7.4.6	kegg:Metabolic pathways;kegg:Purine metabolism;metacyc:guanosine deoxyribonucleotides de novo biosynthesis I;metacyc:guanosine deoxyribonucleotides de novo biosynthesis II;metacyc:purine deoxyribonucleosides salvage;model:Nucleotide interconversion	rhea:27690;rhea:27691;rhea:27692;rhea:27693;bigg:ATDGDm;bigg:NDPK5;bigg:NDPK5m;bigg:NDPK5n;bigg:R_ATDGDm;bigg:R_NDPK5;bigg:R_NDPK5m;bigg:R_NDPK5n;deprecated:MNXR55762;deprecated:MNXR69533;kegg:R01857;metacyc:DGDPKIN-RXN;sabiork:183;seed:rxn01353
RA1DCB750	1 MNXM12@MNXC3 + 1 MNXM13@MNXC3 + 1 MNXM2@MNXC3 + 1 MNXM224@MNXC3 + 2 MNXM5@MNXC3 <-- 3 MNXM1@MNXC3 + 1 MNXM363@MNXC3 + 1 MNXM40@MNXC3 + 2 MNXM6@MNXC3	R_FAS140COA	MNXR99393	2.3.1.86	model:Fatty acid synthesis	bigg:FAS140COA;bigg:R_FAS140COA;deprecated:MNXR2134;seed:rxn09435
RA1E7A3C1	1 MNXM29@MNXC2 + 1 MNXM76@MNXC3 <==> 1 MNXM29@MNXC3 + 1 MNXM76@MNXC2	R_r1549	MNXR105509		model:Transport, extracellular	bigg:R_r1549;bigg:r1549
RA1F6B9B8	1 MNXM37815@MNXC2 --> 1 MNXM37815@BOUNDARY	R_EX_5homeprazole_LPAREN_e_RPAREN_			model:Exchange/demand reaction	
RA1FEEBF0	2 MNXM1@MNXC2 + 1 MNXM119@MNXC2 + 1 MNXM14@MNXC2 <-- 1 MNXM2@MNXC2 + 1 MNXM33@MNXC2	R_FADDPle	MNXR99209	3.6.1.18;3.6.1.9	kegg:Metabolic pathways;kegg:Riboflavin metabolism;model:Vitamin B2 metabolism	rhea:13889;rhea:13890;rhea:13891;rhea:13892;bigg:FADDP;bigg:FADDPle;bigg:R_FADDP;bigg:R_FADDPle;deprecated:MNXR55354;deprecated:MNXR68871;deprecated:MNXR82713;kegg:R00160;metacyc:FAD-PYROPHOSPHATASE-RXN;seed:rxn00121
RA20D60E9	1 MNXM1@MNXC3 + 1 MNXM187@MNXC3 + 1 MNXM7@MNXC3 <-- 1 MNXM218@MNXC3 + 1 MNXM3@MNXC3	R_ETHAK	MNXR97969	2.7.1.82	kegg:Glycerophospholipid metabolism;kegg:Metabolic pathways;metacyc:choline biosynthesis I;metacyc:phosphatidylethanolamine biosynthesis II;metacyc:plasmalogen biosynthesis;model:Glycerophospholipid metabolism	rhea:13069;rhea:13070;rhea:13071;rhea:13072;bigg:ETHAK;bigg:R_ETHAK;deprecated:MNXR1922;kegg:R01468;metacyc:ETHANOLAMINE-KINASE-RXN;sabiork:1644;seed:rxn01071
RA211E74A	1 MNXM113@MNXC3 <==> 1 MNXM113@MNXC6	R_GMPtn	MNXR100386		model:Transport, golgi apparatus;model:Transport, nuclear	bigg:GMPtex;bigg:GMPtg;bigg:GMPtm;bigg:GMPtn;bigg:GMPtn_1;bigg:R_GMPtex;bigg:R_GMPtg;bigg:R_GMPtm;bigg:R_GMPtn;bigg:R_GMPtn_1;deprecated:MNXR2790;deprecated:MNXR83053;metacyc:TRANS-RXN0-565;seed:rxn08664
RA216CABC	1 MNXM142@MNXC2 + 1 MNXM27@MNXC3 + 1 MNXM29@MNXC3 <-- 1 MNXM142@MNXC3 + 1 MNXM27@MNXC2 + 1 MNXM29@MNXC2	R_r1684	MNXR105626		model:Transport, extracellular	bigg:R_r1684;bigg:r1684
RA22B3905	1 MNXM113@MNXC3 + 1 MNXM2@MNXC3 --> 1 MNXM401@MNXC3 + 1 MNXM9@MNXC3	R_NTD9	MNXR100381	3.1.3.5	kegg:Metabolic pathways;kegg:Purine metabolism;metacyc:guanosine nucleotides degradation I;metacyc:guanosine nucleotides degradation II;metacyc:guanosine nucleotides degradation III;model:Nucleotide interconversion;model:Purine catabolism;seed:Purine_conversions;seed:Purine_conversions/AMP_to_ADP;seed:Purine_conversions/AMP_to_Hypoxanthine;seed:Purine_conversions/Adenine_to_AMP;seed:Purine_conversions/GDP_to_GTP;seed:Purine_conversions/GMP_to_Guanine;seed:Purine_conversions/IMP_to_AMP;seed:Purine_conversions/IMP_to_GMP;seed:Purine_conversions/IMP_to_Hypoxanthine;seed:Purine_conversions/dADP_to_dAMP;seed:Purine_conversions/dGDP_to_dGMP	rhea:27714;rhea:27715;rhea:27716;rhea:27717;bigg:GMP5N;bigg:NTD9;bigg:NTD9e;bigg:NTD9l;bigg:NTD9pp;bigg:R_GMP5N;bigg:R_NTD9;bigg:R_NTD9e;bigg:R_NTD9l;bigg:R_NTD9pp;deprecated:MNXR3882;kegg:R01227;metacyc:RXN-7609;sabiork:186;seed:rxn00913
RA22ED013	1 MNXM13@MNXC3 + 1 MNXM30@MNXC3 + 1 MNXM73@MNXC3 <-- 1 MNXM46@MNXC3 + 1 MNXM51@MNXC3	R_PEPCK	MNXR102487	4.1.1.32	kegg:Biosynthesis of antibiotics;kegg:Biosynthesis of secondary metabolites;kegg:Citrate cycle (TCA cycle);kegg:Glycolysis / Gluconeogenesis;kegg:Metabolic pathways;kegg:Microbial metabolism in diverse environments;kegg:Pyruvate metabolism;metacyc:anaerobic energy metabolism (invertebrates, cytosol);metacyc:gluconeogenesis III;model:Glycolysis/gluconeogenesis;seed:Pyruvate_metabolism_I;seed:Pyruvate_metabolism_I/_anaplerotic_reactions,_PEP/Malate_to_Pyruvate;seed:Pyruvate_metabolism_I/_anaplerotic_reactions,_PEP/Oxaloacetate_to_Phosphoenolpyruvate;seed:Pyruvate_metabolism_I/_anaplerotic_reactions,_PEP/Oxaloacetate_to_Pyruvate;seed:Pyruvate_metabolism_I/_anaplerotic_reactions,_PEP/Phosphoenolpyruvate_to_Oxaloacetate;seed:Pyruvate_metabolism_I/_anaplerotic_reactions,_PEP/Pyruvate_to_Malate	rhea:10388;rhea:10389;rhea:10390;rhea:10391;bigg:PEPCK_re;bigg:PEPCKm;bigg:R_PEPCK_re;bigg:R_PEPCKm;deprecated:MNXR55831;deprecated:MNXR69652;kegg:R00431;metacyc:4.1.1.32-RXN;reactome:R-BTA-372819;reactome:R-BTA-70241;reactome:R-CEL-372819;reactome:R-CEL-70241;reactome:R-CFA-372819;reactome:R-CFA-70241;reactome:R-DDI-372819;reactome:R-DDI-70241;reactome:R-DME-372819;reactome:R-DME-70241;reactome:R-DRE-70241;reactome:R-GGA-372724;reactome:R-GGA-372741;reactome:R-GGA-70241;reactome:R-HSA-372819;reactome:R-HSA-70241;reactome:R-MMU-372819;reactome:R-MMU-70241;reactome:R-RNO-372819;reactome:R-RNO-70241;reactome:R-SSC-372819;reactome:R-SSC-70241;reactome:R-TGU-70241;reactome:R-XTR-372819;reactome:R-XTR-70241;sabiork:106;seed:rxn00305
RA249D53B	1 MNXM5042@MNXC2 <==> 1 MNXM5042@MNXC3	R_ADRNt			model:Transport, extracellular	
RA2567909	1 MNXM199@MNXC2 + 1 MNXM61@MNXC3 <==> 1 MNXM199@MNXC3 + 1 MNXM61@MNXC2	R_r1604	MNXR105557		model:Transport, extracellular	bigg:R_r1604;bigg:r1604
RA26700EF	1 MNXMK0001@MNXC4 <-- 1 MNXMK0011@MNXC4	R_FAOXC102m			model:Unassigned	
RA272ACC6	1 MNXM8638@MNXC15 <==> 1 MNXM8638@MNXC3	R_GD1B2tg	MNXR100079		model:Transport, extracellular;model:Transport, golgi apparatus	bigg:GD1B2te;bigg:GD1B2tg;bigg:R_GD1B2te;bigg:R_GD1B2tg;deprecated:MNXR2578
RA27F55AC	5 MNXM12@MNXC4 + 1 MNXM1450@MNXC4 + 5 MNXM2@MNXC4 + 1 MNXM33@MNXC4 + 5 MNXM8@MNXC4 --> 4 MNXM1@MNXC4 + 5 MNXM10@MNXC4 + 5 MNXM21@MNXC4 + 1 MNXM342@MNXC4 + 1 MNXM38@MNXC4	R_FAOXC18480m			model:Fatty acid oxidation	
RA2889583	1 MNXM165@MNXC2 + 1 MNXM41@MNXC2 <-- 1 MNXM2@MNXC2 + 1 MNXM468@MNXC2	R_MLTG1e			model:Starch and sucrose metabolism	
RA2904476	1 MNXM3059@MNXC3 <==> 1 MNXM3059@MNXC4	R_r1010	MNXR105422		model:Transport, endoplasmic reticular	bigg:R_r1010;bigg:r1010
RA2918477	1 MNXM01@MNXC2 + 1 MNXM242@MNXC2 --> 1 MNXM01@MNXC3 + 1 MNXM242@MNXC3	R_RIBt2	MNXR104037		model:Transport, extracellular	bigg:RIBt2;bigg:R_RIBt2;deprecated:MNXR55885;deprecated:MNXR69862;seed:rxn09663
RA2931422	1 MNXM147467@MNXC3 + 1 MNXM2@MNXC3 + 1 MNXM3@MNXC3 --> 1 MNXM1@MNXC3 + 1 MNXM147467@MNXC2 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3	R_r1525	MNXR105496		model:Transport, extracellular	bigg:R_r1525;bigg:r1525
RA293BE31	1 MNXM12@MNXC3 + 1 MNXM8255@MNXC3 <-- 1 MNXM173@MNXC3 + 1 MNXM986@MNXC3	R_ADRNCPT1			model:Fatty acid oxidation	
RA2ACAEFC	1 MNXM1@MNXC3 + 1 MNXM58@MNXC2 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM3@MNXC3 + 1 MNXM58@MNXC3	R_r1162	MNXR105437		model:Transport, extracellular	rhea:10192#2;rhea:10193#2;rhea:10194#2;rhea:10195#2;bigg:R_r1162;bigg:r1162
RA2B1A7BA	1 MNXM165270@MNXC4 + 1 MNXM38@MNXC4 <-- 1 MNXM1@MNXC4 + 1 MNXM33@MNXC4 + 1 MNXM98445@MNXC4	R_FAOXC164C165m			model:Unassigned	
RA2B6025F	1 MNXM147@MNXC2 + 1 MNXM89689@MNXC3 <-- 1 MNXM147@MNXC3 + 1 MNXM89689@MNXC2	R_r2035	MNXR105944		model:Transport, extracellular	bigg:R_r2035;bigg:r2035
RA2C43FB6	1 MNXM26@MNXC3 + 1 MNXM370@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM63556@MNXC3	R_AGDC	MNXR95528	3.5.1.25	kegg:Amino sugar and nucleotide sugar metabolism;kegg:Biosynthesis of antibiotics;metacyc:N-acetylglucosamine degradation I;metacyc:anhydromuropeptides recycling;metacyc:chitin derivatives degradation;model:Aminosugar metabolism;seed:Chitin_and_N-acetylglucosamine_utilization;seed:Chitin_and_N-acetylglucosamine_utilization/Chitobiose_to_N_acetylglucosamine6P;seed:Chitin_and_N-acetylglucosamine_utilization/N_acetylglucosamine6P_to_Fructose6P	rhea:22936;rhea:22937;rhea:22938;rhea:22939;bigg:AGDC;bigg:R_AGDC;deprecated:MNXR542;deprecated:MNXR79537;deprecated:MNXR81575;kegg:R02059;metacyc:NAG6PDEACET-RXN;sabiork:2076;seed:rxn01484
RA2C8B1A0	1 MNXM20@MNXC2 + 1 MNXM4968@MNXC3 <==> 1 MNXM20@MNXC3 + 1 MNXM4968@MNXC2	R_r2109	MNXR106011		model:Transport, extracellular	bigg:R_r2109;bigg:r2109
RA2CC90D5	1 MNXM166068@MNXC4 + 1 MNXM38@MNXC4 <-- 1 MNXM1@MNXC4 + 1 MNXM2@MNXC4 + 1 MNXM33@MNXC4 + 1 MNXM38081@MNXC4	R_FAOXC142C142OHm			model:Unassigned	
RA2F6602C	1 MNXM2@MNXC4 + 1 MNXM784@MNXC4 --> 1 MNXM766@MNXC4	R_r0731	MNXR97888	4.2.1.17;4.2.1.74	kegg:Fatty acid degradation;kegg:Fatty acid elongation;kegg:Fatty acid metabolism;kegg:Metabolic pathways;model:Fatty acid oxidation	rhea:31199;rhea:31200;rhea:31201;rhea:31202;bigg:ECOAH3;bigg:ECOAH3_1;bigg:ECOAH3m;bigg:R_ECOAH3;bigg:R_ECOAH3_1;bigg:R_ECOAH3m;deprecated:MNXR1867;kegg:R04746;reactome:R-BTA-77333;reactome:R-CEL-77333;reactome:R-CFA-77333;reactome:R-DDI-77333;reactome:R-DME-77333;reactome:R-DRE-77333;reactome:R-GGA-77333;reactome:R-HSA-77333;reactome:R-MMU-77333;reactome:R-RNO-77333;reactome:R-SCE-77333;reactome:R-SSC-77333;reactome:R-TGU-77333;reactome:R-XTR-77333;sabiork:4402;seed:rxn03247
RA2F852E7	1 MNXM13@MNXC4 + 1 MNXM214@MNXC4 + 1 MNXM9200@MNXC4 <-- 1 MNXM1@MNXC4 + 1 MNXM382@MNXC4 + 1 MNXM8440@MNXC4	R_r0541			model:Tryptophan metabolism	
RA30F03F1	1 MNXM82326@MNXC2 --> 1 MNXM82326@BOUNDARY	R_EX_HC01787_LPAREN_e_RPAREN_			model:Exchange/demand reaction	
RA317A0E9	1 MNXM65156@MNXC2 --> 1 MNXM65156@BOUNDARY	R_EX_c10crn			model:Unassigned	
RA322117C	1 MNXM1138@MNXC3 + 1 MNXM8@MNXC3 <==> 1 MNXM1@MNXC3 + 1 MNXM10@MNXC3 + 1 MNXM1174@MNXC3	R_r0739	MNXR109129	1.1.1.1	model:Bile acid synthesis	deprecated:MNXR15797;kegg:R04805;seed:rxn03282
RA32A5387	1 MNXM76@MNXC2 + 1 MNXM89689@MNXC3 <-- 1 MNXM76@MNXC3 + 1 MNXM89689@MNXC2	R_r2031	MNXR105941		model:Transport, extracellular	bigg:R_r2031;bigg:r2031
RA330454B	1 MNXM13@MNXC4 + 1 MNXM81220@MNXC4 <==> 1 MNXM1@MNXC4 + 1 MNXM1024@MNXC4 + 1 MNXM29@MNXC4	R_GCC2am	MNXR100065	1.4.4.2	model:Glycine, serine, alanine and threonine metabolism	bigg:GCC2am;bigg:R_GCC2am;deprecated:MNXR2568;deprecated:MNXR69114;seed:rxn09499
RA332B63C	1 MNXM360@MNXC4 --> 1 MNXM360@BOUNDARY	R_DM_dctp_m_	MNXR97571		model:Exchange/demand reaction	bigg:DM_dctp_m;bigg:DM_dctp_n;bigg:R_DM_dctp_m;bigg:R_DM_dctp_n
RA33327F9	2 MNXM01@MNXC2 + 1 MNXM390@MNXC2 <==> 2 MNXM01@MNXC3 + 1 MNXM390@MNXC3	R_GALt2_2	MNXR100027		model:Transport, extracellular	bigg:GALt2_2;bigg:R_GALt2_2;deprecated:MNXR31519
RA335C4C3	1 MNXM1@MNXC3 + 1 MNXM6@MNXC3 + 1 MNXM887@MNXC3 --> 1 MNXM5@MNXC3 + 1 MNXM9595@MNXC3	R_AGLPR	MNXR95539		model:Glycerophospholipid metabolism	bigg:AGLPR;bigg:R_AGLPR;deprecated:MNXR547
RA336095B	1 MNXM462@MNXC2 --> 1 MNXM462@BOUNDARY	R_EX_leuktrA4_LPAREN_e_RPAREN_	MNXR98702		model:Exchange/demand reaction	bigg:EX_leuktrA4_e;bigg:R_EX_leuktrA4_e
RA345F09F	1 MNXM134@MNXC2 + 1 MNXM147@MNXC3 --> 1 MNXM134@MNXC3 + 1 MNXM147@MNXC2	R_r2051	MNXR105960		model:Transport, extracellular	bigg:R_r2051;bigg:r2051
RA347BF7D	1 MNXM2@MNXC13 + 1 MNXM580@MNXC13 --> 1 MNXM674@MNXC13	R_r0729	MNXR97889	4.2.1.17;4.2.1.74	kegg:Fatty acid degradation;kegg:Fatty acid elongation;kegg:Fatty acid metabolism;kegg:Metabolic pathways;metacyc:fatty acid salvage;model:Fatty acid oxidation	rhea:31191;rhea:31192;rhea:31193;rhea:31194;bigg:ECOAH4;bigg:ECOAH4_1;bigg:ECOAH4m;bigg:ECOAH4p;bigg:R_ECOAH4;bigg:R_ECOAH4_1;bigg:R_ECOAH4m;bigg:R_ECOAH4p;deprecated:MNXR1868;kegg:R04744;metacyc:RXN-13616;reactome:R-BTA-77344;reactome:R-CEL-77344;reactome:R-CFA-77344;reactome:R-DDI-77344;reactome:R-DME-77344;reactome:R-DRE-77344;reactome:R-GGA-77344;reactome:R-HSA-77344;reactome:R-MMU-77344;reactome:R-RNO-77344;reactome:R-SCE-77344;reactome:R-SSC-77344;reactome:R-TGU-77344;reactome:R-XTR-77344;sabiork:4400;seed:rxn03245
RA34BFC21	1 MNXM1@MNXC4 + 1 MNXM483@MNXC4 + 1 MNXM7@MNXC4 <-- 1 MNXM3@MNXC4 + 1 MNXM3059@MNXC4	R_r0680	MNXR95866	2.7.1.33	kegg:Pantothenate and CoA biosynthesis;model:CoA catabolism	bigg:APCPT;bigg:R_APCPT;bigg:R_r0679;bigg:R_r0680;bigg:r0679;bigg:r0680;deprecated:MNXR15661;kegg:R04391;seed:rxn03047
RA34D082C	1 MNXM11849@MNXC15 + 2 MNXM193@MNXC15 --> 2 MNXM1@MNXC15 + 2 MNXM30@MNXC15 + 1 MNXM41358@MNXC15	R_FUT18g			model:Blood group synthesis	
RA3576DC0	1 MNXM9139@MNXC3 --> 1 MNXM9139@MNXC4	R_TETPENT3CRNt;R_TETPENT6CRNt	MNXR104786		model:Fatty acid oxidation	bigg:R_TETPENT3CRNt;bigg:TETPENT3CRNt;deprecated:MNXR5021
RA37DDBC3	1 MNXM1@MNXC15 + 1 MNXM17@MNXC15 + 1 MNXM7051@MNXC15 <-- 1 MNXM4598@MNXC15 + 1 MNXM89724@MNXC15	R_GBGT1			model:Sphingolipid metabolism	
RA398EE9E	1 MNXM11@MNXC4 + 1 MNXM133@MNXC4 + 1 MNXM14@MNXC4 <-- 1 MNXM12@MNXC4 + 1 MNXM154@MNXC4 + 1 MNXM3@MNXC4	R_r0321	MNXR95136	6.2.1.16	kegg:Butanoate metabolism;kegg:Valine, leucine and isoleucine degradation;model:Cholesterol metabolism;model:Propanoate metabolism;seed:Leucine_Degradation_and_HMG-CoA_Metabolism;seed:Leucine_Degradation_and_HMG-CoA_Metabolism/IsovalerylCoA_to_AcetoacetylCoA_and_AcetylCoA;seed:Leucine_Degradation_and_HMG-CoA_Metabolism/Leucine_to_IsovalerylCoA;seed:Polyhydroxybutyrate_metabolism;seed:Polyhydroxybutyrate_metabolism/Acetoacetate_to_R_3_HydroxybutanoylCoA;seed:Polyhydroxybutyrate_metabolism/CrotonoylCoA_to_R_3_HydroxybutanoylCoA;seed:Polyhydroxybutyrate_metabolism/Hydroxybutanoyloxybutanoate_to_Acetoacetate;seed:Polyhydroxybutyrate_metabolism/Polyhydroxybutyrate_depolymerization;seed:Polyhydroxybutyrate_metabolism/Polyhydroxybutyrate_polymerization;seed:Polyhydroxybutyrate_metabolism/S_3_HydroxybutanoylCoA_to_R_3_HydroxybutanoylCoA	rhea:16117;rhea:16118;rhea:16119;rhea:16120;bigg:AACOAT;bigg:R_AACOAT;bigg:R_r0321;bigg:r0321;deprecated:MNXR302;deprecated:MNXR61848;kegg:R01357;metacyc:ACETOACETATE--COA-LIGASE-RXN;reactome:R-ATH-5694494;reactome:R-BTA-5694494;reactome:R-CEL-5694494;reactome:R-DRE-5694494;reactome:R-GGA-5694494;reactome:R-HSA-5694494;reactome:R-MMU-5694494;reactome:R-OSA-5694494;reactome:R-RNO-5694494;reactome:R-SCE-5694494;reactome:R-SSC-5694494;reactome:R-TGU-5694494;reactome:R-XTR-5694494;sabiork:1561;seed:rxn00988
RA3998C05	1 MNXM27@MNXC2 + 1 MNXM37@MNXC3 + 1 MNXM94@MNXC2 --> 1 MNXM27@MNXC3 + 1 MNXM37@MNXC2 + 1 MNXM94@MNXC3	R_r1749	MNXR105676		model:Transport, extracellular	bigg:R_r1749;bigg:r1749
RA39F2479	1 MNXM134@MNXC3 + 1 MNXM192@MNXC3 + 1 MNXM3@MNXC3 --> 1 MNXM1@MNXC3 + 1 MNXM11@MNXC3 + 1 MNXM14@MNXC3 + 1 MNXM56612@MNXC3	R_r0465	MNXR105344	6.3.2.11	model:Unassigned	bigg:R_r0465;bigg:r0465;deprecated:MNXR93741;sabiork:2031;seed:rxn01463
RA39F6D64	1 MNXM12@MNXC13 + 1 MNXM1513@MNXC13 + 1 MNXM2@MNXC13 + 1 MNXM4@MNXC13 + 1 MNXM8@MNXC13 --> 1 MNXM1@MNXC13 + 1 MNXM10@MNXC13 + 1 MNXM21@MNXC13 + 1 MNXM22@MNXC13 + 1 MNXM97364@MNXC13	R_FAOXC2452253x			model:Fatty acid oxidation	
RA3AB63EE	1 MNXM165@MNXC17 + 1 MNXM2@MNXC17 --> 2 MNXM41@MNXC17	R_MALTly	MNXR101350	3.2.1.20	kegg:Metabolic pathways;kegg:Starch and sucrose metabolism;model:Starch and sucrose metabolism;seed:Maltose_and_Maltodextrin_Utilization;seed:Maltose_and_Maltodextrin_Utilization/Maltose6P_to_Glucose_and_Glucose6P;seed:Maltose_and_Maltodextrin_Utilization/Maltose_to_Glucose;seed:Maltose_and_Maltodextrin_Utilization/Maltose_to_Glucose_and_Glucose6P	bigg:MALT;bigg:MALTe;bigg:MALTly;bigg:R_MALT;bigg:R_MALTe;bigg:R_MALTly;deprecated:MNXR14508;deprecated:MNXR3391;deprecated:MNXR93627;kegg:R00028;seed:rxn00022
RA3AC2CEE	1 MNXM11993@MNXC17 + 1 MNXM2@MNXC17 --> 1 MNXM11995@MNXC17 + 1 MNXM143@MNXC17	R_NACHEX21ly	MNXR101821		model:Keratan sulfate degradation	bigg:NACHEX21ly;bigg:R_NACHEX21ly;deprecated:MNXR3704
RA3BBC3AB	1 MNXM572@MNXC3 <==> 1 MNXM572@MNXC6	R_DUDPtn	MNXR97812		model:Transport, nuclear	bigg:DUDPtn;bigg:R_DUDPtn;deprecated:MNXR55304
RA3C5846E	1 MNXM162247@MNXC2 + 1 MNXM78294@MNXC3 + 1 MNXM96530@MNXC2 <==> 1 MNXM162247@MNXC3 + 1 MNXM78294@MNXC2 + 1 MNXM96530@MNXC3	R_r2288			model:Transport, extracellular	
RA3C5A8D1	1 MNXM27@MNXC2 + 1 MNXM37@MNXC2 + 1 MNXM76@MNXC3 --> 1 MNXM27@MNXC3 + 1 MNXM37@MNXC3 + 1 MNXM76@MNXC2	R_r1708	MNXR105643		model:Transport, extracellular	bigg:R_r1708;bigg:r1708
RA3D305B1	1 MNXM134@MNXC2 + 1 MNXM27@MNXC3 + 1 MNXM97@MNXC3 <-- 1 MNXM134@MNXC3 + 1 MNXM27@MNXC2 + 1 MNXM97@MNXC2	R_r1945	MNXR105856		model:Transport, extracellular	bigg:R_r1945;bigg:r1945
RA3DC205B	1 MNXM156@MNXC13 + 1 MNXM2@MNXC13 + 1 MNXM4@MNXC13 --> 1 MNXM15@MNXC13 + 1 MNXM22@MNXC13 + 1 MNXM23@MNXC13	R_DALAOXx	MNXR97134	1.4.3.19;1.4.3.3	model:D-alanine metabolism	rhea:22688;rhea:22689;rhea:22690;rhea:22691;bigg:DALAOX;bigg:DALAOXx;bigg:R_DALAOX;bigg:R_DALAOXx;deprecated:MNXR1423;deprecated:MNXR66433;deprecated:MNXR82146;kegg:R05861;metacyc:RXN-8672;sabiork:5450;seed:rxn04092
