### user_MNET1 ###
#
# code	#reac	#chem	#comp	description
# 0	0	0	0	not mapped to the MNXref namespace
# 0.1	0	43	0	not mapped to the MNXref namespace and ID modified
# 0.2	1315	0	0	partially mapped to the MNXref namespace
# 1	0	1	0	mapped to the MNXref namespace with same ID and same description
# 1.1	0	947	10	mapped to the MNXref namespace with different ID but same description
# 1.2	0	0	0	mapped to the MNXref namespace with same ID but different description
# 1.3	4533	741	0	mapped to the MNXref namespace with different ID and different description
# 2	26	0	0	merged with the same description
# 2.2	50	7	0	merged with different description
#
#type	code	old_ID	old_desc	new_ID	new_desc	comment
reac	1.3	R_BTNTe	1 MNXM304_e <-- 1 MNXM304_c	R7F358F1E	1 MNXM304@MNXC2 <-- 1 MNXM304@MNXC3	
reac	1.3	R_BTNt2	1 MNXM1_e + 1 MNXM304_e <==> 1 MNXM1_c + 1 MNXM304_c	R32820AD8	1 MNXM01@MNXC2 + 1 MNXM304@MNXC2 <==> 1 MNXM01@MNXC3 + 1 MNXM304@MNXC3	Species MNXM01@MNXC2 added with stoichiometric coefficient 1.0. Species MNXM1@MNXC2 (MNXM1_e) removed. Species MNXM01@MNXC3 added with stoichiometric coefficient 1.0. Species MNXM1@MNXC3 (MNXM1_c) removed. 
reac	1.3	R_BTNt2m	1 MNXM1_c + 1 MNXM304_c <==> 1 MNXM1_m + 1 MNXM304_m	R76C5FA05	1 MNXM01@MNXC3 + 1 MNXM304@MNXC3 <==> 1 MNXM01@MNXC4 + 1 MNXM304@MNXC4	Species MNXM01@MNXC3 added with stoichiometric coefficient 1.0. Species MNXM1@MNXC3 (MNXM1_c) removed. Species MNXM01@MNXC4 added with stoichiometric coefficient 1.0. Species MNXM1@MNXC4 (MNXM1_m) removed. 
reac	1.3	R_BTNt4i	1 MNXM1_e + 1 MNXM304_c <-- 1 MNXM1_c + 1 MNXM304_e	RC80DC7AC	1 MNXM01@MNXC2 + 1 MNXM304@MNXC3 <-- 1 MNXM01@MNXC3 + 1 MNXM304@MNXC2	Species MNXM01@MNXC3 added with stoichiometric coefficient 1.0. Species MNXM1@MNXC3 (MNXM1_c) removed. Species MNXM01@MNXC2 added with stoichiometric coefficient 1.0. Species MNXM1@MNXC2 (MNXM1_e) removed. 
reac	1.3	R_BTNtn	1 MNXM304_c <==> 1 MNXM304_n	R9085F80F	1 MNXM304@MNXC3 <==> 1 MNXM304@MNXC6	
reac	1.3	R_BUP2	1 MNXM13_c + 1 MNXM84_c + 1 MNXM786_c <-- 2 MNXM1_c + 1 MNXM1015_c + 1 MNXM2_c	R749E8D53	1 MNXM13@MNXC3 + 1 MNXM15@MNXC3 + 1 MNXM786@MNXC3 <-- 2 MNXM1@MNXC3 + 1 MNXM1015@MNXC3 + 1 MNXM2@MNXC3	
reac	1.3	R_BUTt2m	1 MNXM1_c + 1 MNXM458_c <==> 1 MNXM1_m + 1 MNXM458_m	R5B249002	1 MNXM01@MNXC3 + 1 MNXM458@MNXC3 <==> 1 MNXM01@MNXC4 + 1 MNXM458@MNXC4	Species MNXM01@MNXC3 added with stoichiometric coefficient 1.0. Species MNXM1@MNXC3 (MNXM1_c) removed. Species MNXM01@MNXC4 added with stoichiometric coefficient 1.0. Species MNXM1@MNXC4 (MNXM1_m) removed. 
reac	1.3	R_BUTt2r	1 MNXM1_e + 1 MNXM458_e <==> 1 MNXM1_c + 1 MNXM458_c	R1F6360DF	1 MNXM01@MNXC2 + 1 MNXM458@MNXC2 <==> 1 MNXM01@MNXC3 + 1 MNXM458@MNXC3	Species MNXM01@MNXC2 added with stoichiometric coefficient 1.0. Species MNXM1@MNXC2 (MNXM1_e) removed. Species MNXM01@MNXC3 added with stoichiometric coefficient 1.0. Species MNXM1@MNXC3 (MNXM1_c) removed. 
reac	1.3	R_BZt	1 MNXM217_e <==> 1 MNXM217_c	R442A88A4	1 MNXM217@MNXC2 <==> 1 MNXM217@MNXC3	
reac	1.3	R_BZtr	1 MNXM217_r <==> 1 MNXM217_c	R173A31E4	1 MNXM217@MNXC11 <==> 1 MNXM217@MNXC3	
reac	1.3	R_B_MANNASEly	1 MNXM143_l + 1 MNXM182_l <-- 1 MNXM2_l + 1 MNXM43749_l	R368B1C65	1 MNXM143@MNXC17 + 1 MNXM182@MNXC17 <-- 1 MNXM2@MNXC17 + 1 MNXM8331@MNXC17	
reac	1.3	R_C100CPT1	1 MNXM12_c + 1 MNXM65156_c <==> 1 MNXM173_c + 1 MNXM486_c	R17296D74	1 MNXM12@MNXC3 + 1 MNXM65156@MNXC3 <==> 1 MNXM173@MNXC3 + 1 MNXM486@MNXC3	
reac	1.3	R_C10DCCACT	1 MNXM162993_x <==> 1 MNXM162993_c	R16514051	1 MNXM162993@MNXC13 <==> 1 MNXM162993@MNXC3	
reac	1.3	R_C10DCc	1 MNXM10471_c + 1 MNXM173_c <==> 1 MNXM12_c + 1 MNXM162993_c	R6A9FECAB	1 MNXM10471@MNXC3 + 1 MNXM173@MNXC3 <==> 1 MNXM12@MNXC3 + 1 MNXM162993@MNXC3	
reac	1.3	R_C10DCe	1 MNXM162993_e <-- 1 MNXM162993_c	R2EA9AFD3	1 MNXM162993@MNXC2 <-- 1 MNXM162993@MNXC3	
reac	1.3	R_C10OHc	1 MNXM12_c + 1 MNXM150909_c <==> 1 MNXM173_c + 1 MNXM674_c	RF191E620	1 MNXM12@MNXC3 + 1 MNXM150909@MNXC3 <==> 1 MNXM173@MNXC3 + 1 MNXM674@MNXC3	
reac	1.3	R_C120CPT1	1 MNXM12_c + 1 MNXM51468_c <==> 1 MNXM173_c + 1 MNXM363_c	R7C62D9A4	1 MNXM12@MNXC3 + 1 MNXM51468@MNXC3 <==> 1 MNXM173@MNXC3 + 1 MNXM363@MNXC3	
reac	1.3	R_C12OHc	1 MNXM12_c + 1 MNXM150910_c <==> 1 MNXM173_c + 1 MNXM733_c	R67BE206F	1 MNXM12@MNXC3 + 1 MNXM150910@MNXC3 <==> 1 MNXM173@MNXC3 + 1 MNXM733@MNXC3	
reac	1.3	R_C14OHc	1 MNXM12_c + 1 MNXM150929_c <==> 1 MNXM173_c + 1 MNXM767_c	RE43BDF46	1 MNXM12@MNXC3 + 1 MNXM150929@MNXC3 <==> 1 MNXM173@MNXC3 + 1 MNXM767@MNXC3	
reac	1.3	R_C14STRr	1 MNXM146507_r + 1 MNXM5_r <-- 1 MNXM1_r + 1 MNXM6_r + 1 MNXM97101_r	R8FC94AAE	1 MNXM146507@MNXC11 + 1 MNXM5@MNXC11 <==> 1 MNXM1@MNXC11 + 1 MNXM6@MNXC11 + 1 MNXM97101@MNXC11	
reac	1.3	R_C160CPT1	1 MNXM12_c + 1 MNXM787_c <-- 1 MNXM173_c + 1 MNXM88_c	RCBBD8075	1 MNXM12@MNXC3 + 1 MNXM787@MNXC3 <-- 1 MNXM173@MNXC3 + 1 MNXM88@MNXC3	
reac	1.3	R_C160CPT2	1 MNXM12_m + 1 MNXM787_m --> 1 MNXM173_m + 1 MNXM88_m	RF24499BB	1 MNXM12@MNXC4 + 1 MNXM787@MNXC4 --> 1 MNXM173@MNXC4 + 1 MNXM88@MNXC4	
reac	1.3	R_C161CRNt	1 MNXM8716_c --> 1 MNXM8716_m	RC3EE03F2	1 MNXM8716@MNXC3 --> 1 MNXM8716@MNXC4	
reac	1.3	R_C16OHc	1 MNXM12_c + 1 MNXM36524_c <==> 1 MNXM163183_c + 1 MNXM173_c	R63517191	1 MNXM12@MNXC3 + 1 MNXM36524@MNXC3 <==> 1 MNXM163183@MNXC3 + 1 MNXM173@MNXC3	
reac	1.3	R_C16txc	1 MNXM1_c + 1 MNXM7_c + 1 MNXM88_x + 1 MNXM9_c <-- 1 MNXM2_c + 1 MNXM3_c + 1 MNXM88_c	RF6693961	1 MNXM1@MNXC3 + 1 MNXM7@MNXC3 + 1 MNXM88@MNXC13 + 1 MNXM9@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM3@MNXC3 + 1 MNXM88@MNXC3	
reac	1.3	R_C180CPT1	1 MNXM12_c + 1 MNXM82716_c <-- 1 MNXM173_c + 1 MNXM272_c	R45AC72B1	1 MNXM12@MNXC3 + 1 MNXM82716@MNXC3 <-- 1 MNXM173@MNXC3 + 1 MNXM272@MNXC3	
reac	1.3	R_C180CPT2	1 MNXM12_m + 1 MNXM82716_m --> 1 MNXM173_m + 1 MNXM272_m	R66AD47D1	1 MNXM12@MNXC4 + 1 MNXM82716@MNXC4 --> 1 MNXM173@MNXC4 + 1 MNXM272@MNXC4	
reac	1.3	R_C181CPT1	1 MNXM173_c + 1 MNXM1848_c --> 1 MNXM1_c + 1 MNXM12_c + 1 MNXM8956_c	RF3AD6980	1 MNXM12@MNXC3 + 1 MNXM8956@MNXC3 <==> 1 MNXM173@MNXC3 + 1 MNXM1848@MNXC3	Species MNXM1@MNXC3 (MNXM1_c) removed. 
reac	1.3	R_C181CPT2	1 MNXM173_m + 1 MNXM1848_m <-- 1 MNXM1_m + 1 MNXM12_m + 1 MNXM8956_m	RB325B671	1 MNXM12@MNXC4 + 1 MNXM8956@MNXC4 <==> 1 MNXM173@MNXC4 + 1 MNXM1848@MNXC4	Species MNXM1@MNXC4 (MNXM1_m) removed. 
reac	1.3	R_C181CRNt	1 MNXM8956_c --> 1 MNXM8956_m	R693CE07A	1 MNXM8956@MNXC3 <==> 1 MNXM8956@MNXC4	
reac	1.3	R_C204CRNt	1 MNXM8358_c --> 1 MNXM8358_m	RE4892F0E	1 MNXM8358@MNXC3 --> 1 MNXM8358@MNXC4	
reac	1.3	R_C2M26DCOAHLm	1 MNXM2_m + 1 MNXM6215_m <==> 1 MNXM5520_m	RABAA749E	1 MNXM2@MNXC4 + 1 MNXM6215@MNXC4 <==> 1 MNXM5520@MNXC4	
reac	1.3	R_C2M26DCOAHLx	1 MNXM2_x + 1 MNXM6215_x <==> 1 MNXM5520_x	R59FE00EF	1 MNXM2@MNXC13 + 1 MNXM6215@MNXC13 <==> 1 MNXM5520@MNXC13	
reac	1.3	R_C2tcx	1 MNXM1028_x <==> 1 MNXM1028_c	R9BD80488	1 MNXM1028@MNXC13 <==> 1 MNXM1028@MNXC3	
reac	1.3	R_C30CPT1	1 MNXM12_c + 1 MNXM3074_c <-- 1 MNXM173_c + 1 MNXM86_c	REE8C67F9	1 MNXM12@MNXC3 + 1 MNXM722782@MNXC3 <-- 1 MNXM173@MNXC3 + 1 MNXM86@MNXC3	
reac	1.3	R_C40CPT1	1 MNXM12_c + 1 MNXM65151_c <==> 1 MNXM173_c + 1 MNXM233_c	RB761F269	1 MNXM12@MNXC3 + 1 MNXM65151@MNXC3 <==> 1 MNXM173@MNXC3 + 1 MNXM233@MNXC3	
reac	1.3	R_C4CRNCPT2	1 MNXM12_m + 1 MNXM65151_m <==> 1 MNXM173_m + 1 MNXM233_m	R9460C709	1 MNXM12@MNXC4 + 1 MNXM65151@MNXC4 <==> 1 MNXM173@MNXC4 + 1 MNXM233@MNXC4	
reac	1.3	R_C4CRNe	1 MNXM65151_e <-- 1 MNXM65151_c	R330CE37D	1 MNXM65151@MNXC2 <-- 1 MNXM65151@MNXC3	
reac	1.3	R_C4DCCACT	1 MNXM158939_x <==> 1 MNXM158939_c	R21B448F0	1 MNXM158939@MNXC13 <==> 1 MNXM158939@MNXC3	
reac	1.3	R_C4DCe	1 MNXM158939_e <-- 1 MNXM158939_c	RD31806C3	1 MNXM158939@MNXC2 <-- 1 MNXM158939@MNXC3	
reac	1.3	R_C4STMO1r	2 MNXM1_r + 1 MNXM146507_r + 3 MNXM4_r + 3 MNXM6_r --> 4 MNXM2_r + 3 MNXM5_r + 1 MNXM7449_r	RAB8194C3	2 MNXM1@MNXC11 + 1 MNXM146507@MNXC11 + 3 MNXM4@MNXC11 + 3 MNXM6@MNXC11 --> 4 MNXM2@MNXC11 + 3 MNXM5@MNXC11 + 1 MNXM7449@MNXC11	
reac	1.3	R_C4tcx	1 MNXM65151_x <==> 1 MNXM65151_c	R19CFBE69	1 MNXM65151@MNXC13 <==> 1 MNXM65151@MNXC3	
reac	1.3	R_C4tmc	1 MNXM65151_c <==> 1 MNXM65151_m	R361B9C0A	1 MNXM65151@MNXC3 <==> 1 MNXM65151@MNXC4	
reac	1.3	R_C4x	1 MNXM12_x + 1 MNXM65151_x <==> 1 MNXM173_x + 1 MNXM233_x	REBFE9B89	1 MNXM12@MNXC13 + 1 MNXM65151@MNXC13 <==> 1 MNXM173@MNXC13 + 1 MNXM233@MNXC13	
reac	1.3	R_C50CPT1	1 MNXM105848_c + 1 MNXM12_c <==> 1 MNXM173_c + 1 MNXM471_c	RAAB7A853	1 MNXM105848@MNXC3 + 1 MNXM12@MNXC3 <==> 1 MNXM173@MNXC3 + 1 MNXM471@MNXC3	
reac	1.3	R_C60CPT1	1 MNXM12_c + 1 MNXM56437_c <==> 1 MNXM173_c + 1 MNXM553_c	RAA9A5686	1 MNXM12@MNXC3 + 1 MNXM56437@MNXC3 <==> 1 MNXM173@MNXC3 + 1 MNXM553@MNXC3	
reac	1.3	R_C6COAt	1 MNXM12_x + 1 MNXM56437_x <==> 1 MNXM173_x + 1 MNXM553_x	RA4AF1F4F	1 MNXM12@MNXC13 + 1 MNXM56437@MNXC13 <==> 1 MNXM173@MNXC13 + 1 MNXM553@MNXC13	
reac	1.3	R_C6DCCACT	1 MNXM162921_x <==> 1 MNXM162921_c	REB60A067	1 MNXM162921@MNXC13 <==> 1 MNXM162921@MNXC3	
reac	1.3	R_C6DCe	1 MNXM162921_e <-- 1 MNXM162921_c	RF88A1B47	1 MNXM162921@MNXC2 <-- 1 MNXM162921@MNXC3	
reac	1.3	R_C80CPT1	1 MNXM12_c + 1 MNXM4211_c <==> 1 MNXM173_c + 1 MNXM342_c	R93F815DC	1 MNXM12@MNXC3 + 1 MNXM4211@MNXC3 <==> 1 MNXM173@MNXC3 + 1 MNXM342@MNXC3	
reac	1.3	R_CAATPS	1 MNXM128_c + 1 MNXM2_c + 1 MNXM3_c --> 1 MNXM1_e + 1 MNXM128_e + 1 MNXM7_c + 1 MNXM9_c	RB1A9880D	1 MNXM128@MNXC3 + 1 MNXM2@MNXC3 + 1 MNXM3@MNXC3 --> 1 MNXM1@MNXC2 + 1 MNXM128@MNXC2 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3	
reac	1.3	R_CAMPt	1 MNXM1_c + 1 MNXM243_e + 1 MNXM7_c + 1 MNXM9_c <-- 1 MNXM2_c + 1 MNXM243_c + 1 MNXM3_c	R20728920	1 MNXM1@MNXC3 + 1 MNXM243@MNXC2 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM243@MNXC3 + 1 MNXM3@MNXC3	
reac	1.3	R_CAROtr	1 MNXM614_e <==> 1 MNXM614_c	RCCD48C27	1 MNXM614@MNXC2 <==> 1 MNXM614@MNXC3	
reac	1.3	R_CARPEPT1tc	1 MNXM1_e + 1 MNXM114412_e --> 1 MNXM1_c + 1 MNXM114412_c	R2CCB01D	1 MNXM01@MNXC2 + 1 MNXM114412@MNXC2 --> 1 MNXM01@MNXC3 + 1 MNXM114412@MNXC3	Species MNXM01@MNXC2 added with stoichiometric coefficient 1.0. Species MNXM1@MNXC2 (MNXM1_e) removed. Species MNXM01@MNXC3 added with stoichiometric coefficient 1.0. Species MNXM1@MNXC3 (MNXM1_c) removed. 
reac	1.3	R_CARVEOLte	1 MNXM147338_e <==> 1 MNXM147338_c	RBFC37543	1 MNXM45735@MNXC2 <==> 1 MNXM45735@MNXC3	
reac	1.3	R_CARhPTtc	1 MNXM114412_l --> 1 MNXM114412_c	R6BC549F0	1 MNXM114412@MNXC17 --> 1 MNXM114412@MNXC3	
reac	1.3	R_CAT2p	1 MNXM22_x + 1 MNXM303_x --> 2 MNXM2_x + 1 MNXM75_x	RD9D40623	1 MNXM22@MNXC13 + 1 MNXM303@MNXC13 --> 2 MNXM2@MNXC13 + 1 MNXM75@MNXC13	
reac	1.3	R_CATm	2 MNXM22_m --> 2 MNXM2_m + 1 MNXM4_m	R4696BEFD	2 MNXM22@MNXC4 --> 2 MNXM2@MNXC4 + 1 MNXM4@MNXC4	
reac	1.3	R_CATp	2 MNXM22_x --> 2 MNXM2_x + 1 MNXM4_x	R2708BDA7	2 MNXM22@MNXC13 --> 2 MNXM2@MNXC13 + 1 MNXM4@MNXC13	
reac	1.3	R_CAt7r	1 MNXM128_e + 3 MNXM27_c <==> 1 MNXM128_c + 3 MNXM27_e	RA04E66D6	1 MNXM128@MNXC2 + 3 MNXM27@MNXC3 <==> 1 MNXM128@MNXC3 + 3 MNXM27@MNXC2	
reac	1.3	R_CBASPte	1 MNXM465_e <==> 1 MNXM465_c	RE21AFC56	1 MNXM465@MNXC2 <==> 1 MNXM465@MNXC3	
reac	1.3	R_CBL2OR	1 MNXM1_c + 1 MNXM10_c + 2 MNXM2215_c --> 2 MNXM2_c + 1 MNXM8_c + 2 MNXM814_c	R89534846	1 MNXM10@MNXC3 + 2 MNXM2215@MNXC3 --> 1 MNXM1@MNXC3 + 2 MNXM2@MNXC3 + 1 MNXM8@MNXC3 + 2 MNXM814@MNXC3	Species MNXM1@MNXC3 (MNXM1_c) removed. Species MNXM1@MNXC3 added with stoichiometric coefficient 1.0. 
reac	1.3	R_CBLATm	1 MNXM1_m + 1 MNXM3_m + 1 MNXM91519_m --> 1 MNXM332_m + 1 MNXM91529_m	RD0590220	2 MNXM1@MNXC4 + 1 MNXM3@MNXC4 + 1 MNXM91519@MNXC4 --> 1 MNXM332@MNXC4 + 1 MNXM90703@MNXC4	Stoichiometry of MNXM1@MNXC4 (MNXM1_m) changed from 1.0 to 2.0. 
reac	1.3	R_CBPPer	1 MNXM13_r + 1 MNXM84_r + 1 MNXM160_r <-- 1 MNXM1_r + 1 MNXM138_r + 1 MNXM41_r	R60DB9E88	1 MNXM13@MNXC11 + 1 MNXM15@MNXC11 + 1 MNXM160@MNXC11 <-- 1 MNXM1@MNXC11 + 1 MNXM138@MNXC11 + 1 MNXM41@MNXC11	
reac	1.3	R_CBPter	1 MNXM11_r + 1 MNXM138_r + 1 MNXM9_r <==> 1 MNXM11_c + 1 MNXM138_c + 1 MNXM9_c	R16A3F6C0	1 MNXM11@MNXC11 + 1 MNXM138@MNXC11 + 1 MNXM9@MNXC11 <==> 1 MNXM11@MNXC3 + 1 MNXM138@MNXC3 + 1 MNXM9@MNXC3	
reac	1.3	R_CBR1	1 MNXM1_c + 1 MNXM3139_c + 1 MNXM6_c --> 1 MNXM3344_c + 1 MNXM5_c	RB4EAEDFA	1 MNXM1@MNXC3 + 1 MNXM3139@MNXC3 + 1 MNXM6@MNXC3 --> 1 MNXM3344@MNXC3 + 1 MNXM5@MNXC3	
reac	1.3	R_CBR2	1 MNXM1001_c + 1 MNXM5_c <-- 1 MNXM1_c + 1 MNXM6_c + 1 MNXM661_c	R47475B70	1 MNXM1001@MNXC3 + 1 MNXM5@MNXC3 <-- 1 MNXM1@MNXC3 + 1 MNXM6@MNXC3 + 1 MNXM661@MNXC3	
reac	1.3	R_CDIPTr	1 MNXM127_c + 1 MNXM5661_c <==> 1 MNXM1_c + 1 MNXM2416_c + 1 MNXM31_c	R246873BD	1 MNXM127@MNXC3 + 1 MNXM5661@MNXC3 <==> 1 MNXM1@MNXC3 + 1 MNXM2416@MNXC3 + 1 MNXM31@MNXC3	
reac	1.3	R_CDPDAGtm	1 MNXM5661_c <==> 1 MNXM5661_m	R6641BF6D	1 MNXM5661@MNXC3 <==> 1 MNXM5661@MNXC4	
reac	1.3	R_CDS	1 MNXM11_c + 1 MNXM5661_c <-- 1 MNXM1_c + 1 MNXM63_c + 1 MNXM2857_c	R66484885	1 MNXM11@MNXC3 + 1 MNXM5661@MNXC3 <-- 1 MNXM1@MNXC3 + 1 MNXM63@MNXC3 + 1 MNXM77635@MNXC3	
reac	1.3	R_CDSm	1 MNXM11_m + 1 MNXM5661_m <-- 1 MNXM1_m + 1 MNXM63_m + 1 MNXM2857_m	R4F738167	1 MNXM11@MNXC4 + 1 MNXM5661@MNXC4 <-- 1 MNXM1@MNXC4 + 1 MNXM63@MNXC4 + 1 MNXM77635@MNXC4	
reac	1.3	R_CEPTC	1 MNXM1_c + 1 MNXM2028_c + 1 MNXM31_c <-- 1 MNXM283_c + 1 MNXM1229_c	RA924DCF3	1 MNXM1@MNXC3 + 1 MNXM2028@MNXC3 + 1 MNXM31@MNXC3 <-- 1 MNXM283@MNXC3 + 1 MNXM59@MNXC3	
reac	1.3	R_CEPTE	1 MNXM1_c + 1 MNXM1850_c + 1 MNXM31_c <-- 1 MNXM449_c + 1 MNXM1229_c	RBC8368EB	1 MNXM1@MNXC3 + 1 MNXM115@MNXC3 + 1 MNXM31@MNXC3 <-- 1 MNXM449@MNXC3 + 1 MNXM59@MNXC3	
reac	1.3	R_CERT1gt	1 MNXM2812_g <==> 1 MNXM2812_c	R16B037B	1 MNXM2812@MNXC15 <==> 1 MNXM2812@MNXC3	
reac	1.3	R_CERT1rt	1 MNXM2812_r <==> 1 MNXM2812_c	R5DCA907B	1 MNXM2812@MNXC11 <==> 1 MNXM2812@MNXC3	
reac	1.3	R_CERT2gt	1 MNXM5169_g <==> 1 MNXM5169_c	R386D4880	1 MNXM5169@MNXC15 <==> 1 MNXM5169@MNXC3	
reac	1.3	R_CERT2rt	1 MNXM5169_r <==> 1 MNXM5169_c	R64CCDB80	1 MNXM5169@MNXC11 <==> 1 MNXM5169@MNXC3	
reac	1.3	R_CGLYt3_2_	2 MNXM1_e + 1 MNXM683_e --> 2 MNXM1_c + 1 MNXM683_c	R9296EBC1	2 MNXM01@MNXC2 + 1 MNXM683@MNXC2 --> 2 MNXM01@MNXC3 + 1 MNXM683@MNXC3	Species MNXM01@MNXC2 added with stoichiometric coefficient 2.0. Species MNXM1@MNXC2 (MNXM1_e) removed. Species MNXM01@MNXC3 added with stoichiometric coefficient 2.0. Species MNXM1@MNXC3 (MNXM1_c) removed. 
reac	1.3	R_CGMPt	1 MNXM1_c + 1 MNXM665_e + 1 MNXM7_c + 1 MNXM9_c <-- 1 MNXM2_c + 1 MNXM3_c + 1 MNXM665_c	R864781B6	1 MNXM1@MNXC3 + 1 MNXM665@MNXC2 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM3@MNXC3 + 1 MNXM665@MNXC3	
reac	1.3	R_CH25H	1 MNXM1_r + 1 MNXM103_r + 1 MNXM4_r + 1 MNXM6_r --> 1 MNXM2_r + 1 MNXM5_r + 1 MNXM852_r	R1AA66254	1 MNXM1@MNXC11 + 1 MNXM103@MNXC11 + 1 MNXM4@MNXC11 + 1 MNXM6@MNXC11 --> 1 MNXM2@MNXC11 + 1 MNXM5@MNXC11 + 1 MNXM852@MNXC11	
reac	1.3	R_CHAT	1 MNXM12_c + 1 MNXM793_c <==> 1 MNXM21_c + 1 MNXM90_c	R10C2331E	1 MNXM12@MNXC3 + 1 MNXM793@MNXC3 <==> 1 MNXM21@MNXC3 + 1 MNXM90@MNXC3	
reac	1.3	R_CHATn	1 MNXM12_n + 1 MNXM793_n <==> 1 MNXM21_n + 1 MNXM90_n	RC0FC9886	1 MNXM12@MNXC6 + 1 MNXM793@MNXC6 <==> 1 MNXM21@MNXC6 + 1 MNXM90@MNXC6	
reac	1.3	R_CHLP	1 MNXM2_c + 1 MNXM229_c --> 1 MNXM9_c + 1 MNXM90_c	R253C3E17	1 MNXM2@MNXC3 + 1 MNXM229@MNXC3 --> 1 MNXM9@MNXC3 + 1 MNXM90@MNXC3	
reac	1.3	R_CHLPCTD	1 MNXM11_c + 1 MNXM283_c <-- 1 MNXM1_c + 1 MNXM229_c + 1 MNXM63_c	R926FD88C	1 MNXM11@MNXC3 + 1 MNXM283@MNXC3 <-- 1 MNXM1@MNXC3 + 1 MNXM229@MNXC3 + 1 MNXM63@MNXC3	
reac	1.3	R_CHLtm	1 MNXM90_c <==> 1 MNXM90_m	R85EB243D	1 MNXM90@MNXC3 <==> 1 MNXM90@MNXC4	
reac	1.3	R_CHOLATEt2	2 MNXM27_e + 1 MNXM450_e --> 2 MNXM27_c + 1 MNXM450_c	R1690DE40	2 MNXM27@MNXC2 + 1 MNXM450@MNXC2 --> 2 MNXM27@MNXC3 + 1 MNXM450@MNXC3	
reac	1.3	R_CHOLATEt3	1 MNXM1_c + 1 MNXM450_e + 1 MNXM7_c + 1 MNXM9_c <-- 1 MNXM2_c + 1 MNXM3_c + 1 MNXM450_c	R906A1965	1 MNXM1@MNXC3 + 1 MNXM450@MNXC2 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM3@MNXC3 + 1 MNXM450@MNXC3	
reac	1.3	R_CHOLD2m	1 MNXM1_m + 1 MNXM33_m + 1 MNXM90_m --> 1 MNXM38_m + 1 MNXM457_m	R466087E5	1 MNXM1@MNXC4 + 1 MNXM33@MNXC4 + 1 MNXM90@MNXC4 --> 1 MNXM38@MNXC4 + 1 MNXM457@MNXC4	
reac	1.3	R_CHOLESTTDe	1 MNXM103_e <-- 1 MNXM103_c	R80BE6DD8	1 MNXM103@MNXC2 <-- 1 MNXM103@MNXC3	
reac	1.3	R_CHOLK	1 MNXM1_c + 1 MNXM229_c + 1 MNXM7_c <-- 1 MNXM3_c + 1 MNXM90_c	RD5EF6773	1 MNXM1@MNXC3 + 1 MNXM229@MNXC3 + 1 MNXM7@MNXC3 <-- 1 MNXM3@MNXC3 + 1 MNXM90@MNXC3	
reac	1.3	R_CHOLPtg	1 MNXM229_g <==> 1 MNXM229_c	R7668C42B	1 MNXM229@MNXC15 <==> 1 MNXM229@MNXC3	
reac	1.3	R_CHOLPtl	1 MNXM229_l <==> 1 MNXM229_c	R92ACC556	1 MNXM229@MNXC17 <==> 1 MNXM229@MNXC3	
reac	1.3	R_CHOLt4	1 MNXM27_e + 1 MNXM90_e <==> 1 MNXM27_c + 1 MNXM90_c	R4EF0EF34	1 MNXM27@MNXC2 + 1 MNXM90@MNXC2 <==> 1 MNXM27@MNXC3 + 1 MNXM90@MNXC3	
reac	1.3	R_CHOLtg	1 MNXM90_g <==> 1 MNXM90_c	R5D3188ED	1 MNXM90@MNXC15 <==> 1 MNXM90@MNXC3	
reac	1.3	R_CHOLtn	1 MNXM90_c <==> 1 MNXM90_n	R6BE54511	1 MNXM90@MNXC3 <==> 1 MNXM90@MNXC6	
reac	1.3	R_CHOLtr	1 MNXM90_r <==> 1 MNXM90_c	R13DC63B4	1 MNXM90@MNXC11 <==> 1 MNXM90@MNXC3	
reac	1.3	R_CHOLtu	1 MNXM90_e <==> 1 MNXM90_c	R7EE88AD8	1 MNXM90@MNXC2 <==> 1 MNXM90@MNXC3	
reac	1.3	R_CHSTEROLSULT	1 MNXM103_c + 1 MNXM49_c --> 1 MNXM1_c + 1 MNXM45_c + 1 MNXM91512_c	R525BF8B8	1 MNXM103@MNXC3 + 1 MNXM49@MNXC3 --> 1 MNXM1@MNXC3 + 1 MNXM45@MNXC3 + 1 MNXM91512@MNXC3	
reac	1.3	R_CHSTEROLt	1 MNXM103_c + 1 MNXM2_c + 1 MNXM3_c --> 1 MNXM1_c + 1 MNXM103_e + 1 MNXM7_c + 1 MNXM9_c	RF4BBD04D	1 MNXM103@MNXC3 + 1 MNXM2@MNXC3 + 1 MNXM3@MNXC3 --> 1 MNXM1@MNXC3 + 1 MNXM103@MNXC2 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3	
reac	1.3	R_CHSTEROLt1	1 MNXM103_l <==> 1 MNXM103_m	R5F7AB181	1 MNXM103@MNXC17 <==> 1 MNXM103@MNXC4	
